Session,TimeStep,TimeFocused,TimeDiverted,TimeDistracted,NumDiverted,NumDistracted,NumNotifs,AvgFriendsPerMin,FirstDistraction,FirstDiversion,Type
10003012,1,692,34,174,5,0,9,1.4833041103008908,social,none,B
10003012,2,750,150,0,0,0,11,0.003032569698142362,video,timer,B
10003012,3,592,85,223,0,0,19,1.6295712839043364,game,timer,B
7176469,0,610,140,150,0,3,11,1.6684094506836193,none,none,B
7176469,1,774,0,126,0,0,7,1.3100390975007223,game,none,B
7176469,2,712,0,188,0,0,6,0.9998890472321084,none,none,B
7176469,3,771,0,129,0,0,15,1.8911528154757393,game,none,B
7176469,4,880,0,20,0,0,15,1.0797166322187364,none,none,B
7176469,5,900,0,0,0,3,6,1.7148943404065302,video,none,B
7176469,6,622,181,97,0,0,11,1.8264571924918815,none,none,B
7176469,7,759,141,0,0,0,10,2.1923064296450834,game,none,B
7176469,8,653,66,181,0,0,18,0.537661074810138,none,none,B
7176469,9,707,0,193,0,0,18,1.2956189054477134,none,none,B
7176469,10,632,112,156,0,0,13,0.9161982575980584,video,none,B
7176469,11,695,166,39,0,0,8,1.8434567212198256,none,timer,B
7176469,12,876,24,0,0,2,12,2.5429750183522204,none,timer,B
7176469,13,707,193,0,0,0,11,1.5387763451146332,none,none,B
7176469,14,789,111,0,0,0,11,1.8911528154757393,none,none,B
7176469,15,757,108,35,0,0,8,2.8765871087299564,none,customizations,B
12359198,0,732,39,129,3,0,11,1.8911528154757393,none,none,B
9172517,0,591,225,84,4,2,21,1.8911528154757393,social,none,B
9172517,1,574,30,296,0,1,9,2.5336661273089027,none,customizations,B
9172517,2,746,117,37,0,0,19,1.1976048227084157,none,timer,B
4980894,0,660,6,234,0,2,15,1.6313103593502927,none,friends,B
4980894,1,602,179,119,2,0,14,1.1403086773984097,social,none,B
4980894,2,734,0,166,0,0,16,2.1317244664368538,none,none,B
4980894,3,877,23,0,1,0,17,1.1478835124388187,none,none,B
4980894,4,685,21,194,0,1,5,2.4489277605224014,game,timer,B
4980894,5,722,56,122,0,0,12,2.293055010168976,none,none,B
9663256,0,758,0,142,0,3,3,1.2958108506732695,social,none,B
9663256,1,733,38,129,0,0,10,1.059180259583501,none,none,B
9663256,2,763,28,109,0,1,7,1.8911528154757393,none,none,B
9663256,3,833,58,9,0,0,12,0.8436168526169254,none,none,B
9663256,4,810,43,47,0,0,11,2.3359259655256,none,timer,B
9663256,5,737,163,0,0,0,7,1.5935975387766887,none,none,B
9663256,6,733,91,76,1,0,7,2.360581038922185,none,none,B
9663256,7,656,17,227,0,0,9,1.5424026880611585,game,none,B
9663256,8,694,3,203,5,0,8,0.8540212748050726,none,none,B
9663256,9,832,68,0,1,0,6,1.2222002659833018,video,none,B
13485850,0,624,159,117,0,0,14,3.3149308046319295,none,timer,B
1121462,0,668,55,177,0,0,10,2.280569781096826,social,timer,B
10105587,0,900,0,0,0,0,0,1.8911528154757393,none,none,B
10105587,1,732,13,155,0,0,7,2.948981781812647,none,none,B
10105587,2,801,0,99,0,0,13,3.1869274238955523,social,none,B
10105587,3,667,102,131,0,0,17,1.7494825684543078,none,timer,B
10105587,4,552,222,126,0,0,12,1.2541134109414434,none,none,B
10105587,5,900,0,0,0,0,6,2.040275384350404,none,none,B
10213602,0,654,81,165,0,0,9,0.7618819654428857,none,none,B
10213602,1,774,64,62,0,1,9,0.32302986243394005,none,progress,B
10213602,2,871,0,29,0,2,10,1.7557581001962919,none,none,B
10213602,3,875,0,25,0,0,16,2.7414818839040467,none,none,B
9442962,0,900,0,0,0,0,5,0.484358984349577,social,none,B
9442962,1,651,93,156,4,4,12,0.42962887311329623,none,timer,B
9442962,2,743,40,117,0,0,1,0.0,none,none,B
9442962,3,634,73,193,0,0,10,0.0,social,timer,B
9442962,4,770,0,130,0,0,10,2.385011680740785,none,none,B
9442962,5,866,34,0,1,0,14,1.7709149224448861,none,none,B
9442962,6,765,0,135,0,0,18,2.4431921959048353,game,none,B
9442962,7,771,0,129,0,0,10,0.7968529637227262,none,none,B
9442962,8,711,168,21,0,0,8,1.4220644923400485,game,timer,B
9442962,9,789,5,106,0,4,1,0.8056539215979,none,none,B
9442962,10,872,2,26,0,1,11,1.0465589238968656,none,timer,B
9442962,11,725,0,175,0,0,5,2.227922889524039,none,none,B
8569725,0,609,84,207,1,0,10,3.3772479871474648,none,none,B
8569725,1,649,75,176,0,0,16,1.6216625374165514,social,customizations,B
8569725,2,713,164,23,0,0,13,2.6548732683294554,none,none,B
8569725,3,710,90,100,0,0,22,2.3996080056966163,game,none,B
8569725,4,597,141,162,0,0,19,1.5362058517073849,none,none,B
615231,0,877,23,0,0,1,20,3.6228810031998826,none,customizations,B
615231,1,672,115,113,0,0,27,1.394887547351488,none,none,B
615231,2,669,106,125,0,1,15,2.9199052038286277,social,none,B
615231,3,634,8,258,0,0,15,1.5433762230429888,game,none,B
615231,4,807,93,0,0,0,18,1.2902785627277964,none,timer,B
615231,5,632,42,226,0,0,13,1.0208909139676599,none,none,B
615231,6,897,3,0,1,0,9,1.5761976071379928,game,none,B
4556990,0,616,255,29,2,0,12,1.8599918868378398,game,timer,B
4556990,1,707,0,193,0,1,7,0.7177544689957751,social,none,B
4556990,2,672,47,181,0,0,12,1.8911528154757393,none,progress,B
4556990,3,602,90,208,0,0,10,3.3806088166366415,video,progress,B
4556990,4,815,0,85,0,0,12,1.1850214021280632,game,none,B
4556990,5,622,77,201,0,0,24,1.7876304002444834,game,none,B
4556990,6,777,123,0,0,0,15,2.6447069357746242,game,customizations,B
2152441,0,784,46,70,0,0,9,1.0872064167820978,video,none,B
14833454,0,801,0,99,0,1,9,1.7142034453078983,game,none,B
3089346,0,611,0,289,0,2,17,3.4584028593660756,game,none,B
3089346,1,861,0,39,0,0,7,2.1963453363418473,social,none,B
3089346,2,708,0,192,0,0,17,2.5804775393419996,none,none,B
3089346,3,783,117,0,0,1,20,4.0,none,timer,B
3089346,4,854,46,0,0,0,4,2.4313509204446184,none,none,B
3089346,5,868,0,32,0,0,20,2.844910329991209,none,none,B
3089346,6,749,151,0,0,0,15,2.339716829873648,none,timer,B
3089346,7,703,143,54,1,0,11,2.1940765911696567,none,timer,B
3089346,8,897,0,3,0,5,10,0.9527405785212282,none,none,B
3089346,9,684,50,166,0,0,16,0.4435426830706908,none,timer,B
3089346,10,765,0,135,0,0,19,2.1847876917278337,social,none,B
3089346,11,755,76,69,0,0,12,1.8911528154757393,none,none,B
3089346,12,647,23,230,0,0,12,1.3548102890476776,none,none,B
3089346,13,889,11,0,1,0,23,1.8911528154757393,none,none,B
3089346,14,838,49,13,0,0,15,2.0050735994037416,game,none,B
3089346,15,789,63,48,0,0,6,1.0238744019786274,none,none,B
13412914,0,766,27,107,5,1,13,3.9240603393220117,social,none,B
13412914,1,900,0,0,0,0,9,2.263526553054624,game,none,B
2668038,0,651,8,241,0,0,11,1.7591646863250956,none,none,B
2668038,1,759,141,0,0,0,8,1.3787041305149417,none,friends,B
2668038,2,730,0,170,0,0,20,0.6445656467778542,game,none,B
2668038,3,844,26,30,0,0,12,1.8278606330765397,none,none,B
2668038,4,733,31,136,0,1,11,3.4268993698971792,none,timer,B
2668038,5,581,138,181,0,5,2,2.7604659776197904,none,none,B
2668038,6,780,74,46,0,0,12,2.104367295437406,game,none,B
2668038,7,845,55,0,0,0,8,1.2173278301431916,social,timer,B
2668038,8,812,31,57,0,0,5,2.385881789344625,none,none,B
2668038,9,568,50,282,0,0,12,2.0687365958509205,none,none,B
2668038,10,793,0,107,0,0,13,1.579713802392232,none,none,B
2668038,11,729,83,88,2,0,20,1.8343696981762838,none,friends,B
2668038,12,574,37,289,0,0,14,3.3242827379379474,none,none,B
2668038,13,608,40,252,1,0,6,2.241752596882043,none,none,B
2668038,14,793,1,106,0,0,6,2.873998196336417,video,none,B
2668038,15,810,47,43,0,0,15,0.9900300855502554,none,none,B
5949835,0,685,0,215,0,0,0,2.5465358500270376,game,none,B
5949835,1,745,0,155,0,1,13,0.4192206594145207,none,none,B
5949835,2,892,0,8,0,0,12,0.9765375641260791,none,none,B
5949835,3,749,25,126,0,0,10,3.2682257703231645,none,timer,B
5949835,4,786,29,85,0,2,14,1.7984664729920545,none,none,B
5949835,5,818,0,82,0,0,9,0.8083648516971125,none,none,B
9690812,0,678,75,147,1,0,6,1.8406621355317085,game,none,B
9690812,1,636,41,223,0,0,10,0.5988720840998762,none,none,B
9690812,2,713,0,187,0,0,13,1.3782013245032154,game,none,B
9690812,3,749,138,13,0,1,13,0.687670297062293,social,none,B
9690812,4,766,0,134,0,0,5,0.0,none,none,B
9690812,5,782,67,51,0,0,7,0.5072635862256472,none,none,B
9690812,6,761,0,139,0,0,3,2.849325457947132,game,none,B
9690812,7,608,31,261,0,0,10,2.4829523029616603,social,friends,B
9690812,8,685,175,40,0,1,11,0.9514566351493825,video,friends,B
9690812,9,560,50,290,0,0,1,1.0389652174740114,social,none,B
9690812,10,820,55,25,2,0,9,0.7785766761047237,none,none,B
8217077,0,900,0,0,0,0,7,0.15275760099456948,game,none,B
8217077,1,706,25,169,0,2,17,1.7497751395102312,none,none,B
8217077,2,900,0,0,0,1,5,1.274173044200522,social,none,B
8217077,3,782,9,109,0,0,16,2.1017983315600133,none,none,B
8217077,4,742,0,158,0,0,12,0.8142310941753097,game,none,B
8217077,5,669,0,231,0,0,17,0.6772474343451811,none,none,B
8217077,6,635,121,144,0,2,9,1.3664377319255299,none,none,B
8217077,7,782,0,118,0,0,12,1.5327157230887152,none,none,B
8217077,8,720,46,134,0,0,9,2.2298250214696846,none,timer,B
8217077,9,693,0,207,0,0,3,1.3610043248538282,none,none,B
8217077,10,629,0,271,0,0,12,1.9829671320575961,social,none,B
8217077,11,605,111,184,0,0,19,1.8485551289391133,none,none,B
8217077,12,753,0,147,0,5,16,2.380597543747867,game,none,B
8217077,13,722,68,110,0,0,5,1.8911528154757393,none,none,B
8217077,14,715,51,134,0,0,16,1.3403779469265191,game,none,B
919139,0,694,64,142,0,0,15,2.080591378567751,game,timer,B
919139,1,626,0,274,0,0,11,1.9435898760178618,none,none,B
919139,2,785,115,0,4,0,5,2.1444780741419978,social,timer,B
919139,3,710,64,126,0,1,7,0.7727169825994298,none,none,B
919139,4,900,0,0,0,0,10,0.23951063865581945,none,none,B
919139,5,789,52,59,0,0,10,0.824162266900492,none,none,B
919139,6,750,101,49,0,1,16,0.8497771956809017,none,none,B
919139,7,644,67,189,0,0,9,0.0,none,timer,B
919139,8,770,33,97,0,3,12,1.777143986639,game,none,B
919139,9,680,63,157,1,0,11,2.2051313866865963,none,timer,B
919139,10,762,0,138,0,0,16,1.9392365162940346,game,none,B
919139,11,628,43,229,0,1,14,1.4008491377049164,none,timer,B
919139,12,769,56,75,0,0,15,0.0,game,none,B
919139,13,873,23,4,0,0,8,1.0340375462177027,game,none,B
919139,14,813,40,47,0,1,7,2.7641445184654763,game,none,B
919139,15,765,0,135,0,0,7,1.931411721606922,none,none,B
11250656,0,693,48,159,0,0,11,3.2516826339157614,social,none,B
11250656,1,687,51,162,1,0,16,1.9523439839627013,none,timer,B
11250656,2,773,38,89,0,0,23,0.4423416359084904,none,none,B
11250656,3,748,76,76,0,0,16,1.276935978314829,game,none,B
11250656,4,768,82,50,0,0,11,1.1328979113633695,social,timer,B
11250656,5,716,171,13,0,0,11,0.0,social,none,B
11250656,6,760,55,85,0,0,13,2.861885009244666,none,none,B
11250656,7,804,81,15,0,0,19,1.5437910272313258,none,none,B
11250656,8,900,0,0,0,0,19,3.0112375246218654,none,none,B
11250656,9,570,34,296,0,1,17,2.600569960550943,none,none,B
11250656,10,588,77,235,0,0,3,3.1588662813943404,none,none,B
11250656,11,687,4,209,0,5,9,1.6038381504715555,none,timer,B
11250656,12,836,55,9,0,0,16,0.40143985329907594,game,customizations,B
11250656,13,846,54,0,0,0,9,1.1401882969359622,none,none,B
11250656,14,859,41,0,5,0,13,1.8835757399972317,game,none,B
11250656,15,808,49,43,0,1,15,1.4343348978668287,none,none,B
1971708,0,583,129,188,2,3,22,2.4783825847769387,game,none,B
1971708,1,657,74,169,0,0,19,1.2885129251647682,none,none,B
1971708,2,632,101,167,0,0,12,1.4708898858823247,none,timer,B
1971708,3,821,79,0,0,0,5,2.3970614892855573,none,none,B
1971708,4,774,0,126,0,0,7,2.504949872090613,game,none,B
1971708,5,619,71,210,0,0,12,2.1849429928648743,game,none,B
1971708,6,763,0,137,0,0,11,2.221540721545635,none,none,B
1971708,7,610,108,182,0,0,7,1.587855058960761,none,none,B
1971708,8,680,41,179,1,0,16,1.6358681644362785,game,none,B
1971708,9,643,105,152,0,0,5,1.6686156787020536,none,none,B
1971708,10,684,71,145,0,1,15,1.9302903392532633,none,none,B
1971708,11,742,16,142,0,0,3,2.0639414766678836,none,none,B
1971708,12,845,55,0,0,0,15,2.068972962070315,none,none,B
1971708,13,799,43,58,0,0,17,0.8583927142180747,social,none,B
1971708,14,673,104,123,0,0,21,1.1157433076964618,none,none,B
1971708,15,608,106,186,1,0,11,0.6840575044577291,none,customizations,B
665628,0,770,86,44,3,1,11,4.0,none,none,B
665628,1,693,98,109,0,0,13,0.5257662442622968,none,timer,B
665628,2,643,115,142,0,0,14,1.2232614150203887,none,none,B
665628,3,638,59,203,0,0,6,0.5698572043342622,none,none,B
665628,4,881,19,0,0,0,9,1.540714690295314,none,none,B
665628,5,618,54,228,0,1,14,0.06503790046450297,none,none,B
665628,6,746,0,154,0,0,10,2.352604691523312,none,none,B
665628,7,717,0,183,0,0,5,2.291670936448266,game,none,B
665628,8,647,116,137,0,0,9,2.2716463746624984,game,none,B
665628,9,682,40,178,0,0,12,1.6719698084196082,game,none,B
665628,10,581,93,226,0,0,11,1.2238332006743404,game,none,B
665628,11,731,36,133,1,0,8,3.6556515465841892,social,timer,B
665628,12,785,99,16,0,0,2,2.2970546230283198,game,none,B
665628,13,610,131,159,0,0,8,2.185188687062121,none,timer,B
665628,14,633,112,155,1,0,17,2.1361842738987034,none,none,B
665628,15,688,165,47,0,0,5,0.9638156672370986,none,timer,B
14491093,0,702,22,176,0,0,10,2.081392227474603,none,progress,B
14491093,1,896,4,0,0,1,16,1.8911528154757393,social,none,B
14491093,2,755,109,36,0,0,16,1.5581620804448852,game,none,B
14491093,3,709,48,143,0,2,3,2.59727418993732,none,customizations,B
10456576,0,734,0,166,0,0,9,2.6338535642598115,social,none,B
10456576,1,894,0,6,0,0,15,1.5011619099332982,social,none,B
10456576,2,816,61,23,0,0,3,1.8911528154757393,none,none,B
10456576,3,709,85,106,0,0,7,1.26827578027173,none,none,B
10456576,4,900,0,0,0,0,6,2.1574885997775555,game,none,B
10456576,5,821,7,72,0,0,11,1.644014397362507,social,none,B
10456576,6,848,0,52,0,0,16,0.07256680652389225,none,none,B
10456576,7,764,0,136,0,0,11,1.7253637999275566,none,none,B
10456576,8,812,88,0,0,0,0,2.5984032845682794,none,none,B
10456576,9,825,0,75,0,0,11,0.879642063192817,social,none,B
10456576,10,732,124,44,0,0,5,1.7708895020895374,game,none,B
10456576,11,715,31,154,0,0,10,2.190046818566679,none,none,B
10456576,12,665,175,60,0,0,8,2.7292248779205095,none,timer,B
10456576,13,825,21,54,0,0,22,1.7174561628874838,none,none,B
10456576,14,790,110,0,4,0,18,2.687428643485608,none,none,B
10456576,15,833,52,15,0,1,12,1.953613881511083,game,none,B
7249286,0,797,0,103,0,2,21,1.4261345928287992,game,none,B
7249286,1,697,26,177,0,0,10,1.6033393513971979,video,none,B
7249286,2,874,0,26,0,0,21,1.6719019489964317,none,none,B
7249286,3,900,0,0,0,0,16,3.645495468342194,none,none,B
7249286,4,878,0,22,0,0,19,1.0360473915334698,video,none,B
7249286,5,639,136,125,0,0,20,2.0864401499373146,none,none,B
7249286,6,839,26,35,0,0,18,1.9965175171042016,none,none,B
7249286,7,820,80,0,3,0,7,0.9558229043206189,social,none,B
7249286,8,825,75,0,4,0,10,1.7248717867955166,social,timer,B
7249286,9,812,5,83,0,0,11,1.4307158148014496,none,progress,B
7249286,10,613,56,231,1,1,9,2.0062537286294644,game,timer,B
7249286,11,629,74,197,0,0,6,0.9154072106078877,none,none,B
7249286,12,726,0,174,0,1,9,0.6476446119200969,game,none,B
7249286,13,729,0,171,0,0,9,0.778490850091411,game,none,B
7249286,14,630,25,245,2,0,11,1.446622322106088,game,none,B
7249286,15,667,109,124,0,0,14,2.228951379867305,none,progress,B
14320738,0,767,0,133,0,2,9,1.4270713113807219,game,none,B
14320738,1,668,109,123,0,0,16,1.857091521234595,social,none,B
14320738,2,754,146,0,0,0,14,1.2883682876513696,none,none,B
14320738,3,879,21,0,0,0,8,2.911626785054586,none,none,B
14320738,4,736,16,148,5,0,23,2.55939415512794,social,timer,B
4605165,0,676,59,165,1,0,14,4.0,none,timer,B
4605165,1,488,0,412,0,0,19,1.911024962842785,game,none,B
4605165,2,647,253,0,0,2,22,2.3385340939843684,none,timer,B
4605165,3,622,0,278,0,0,0,1.2408424774622806,none,none,B
4605165,4,705,0,195,0,0,9,2.242871566456211,none,none,B
4605165,5,824,49,27,0,1,14,2.1505163133296046,game,none,B
4605165,6,900,0,0,0,3,20,1.5255126715166167,none,none,B
4605165,7,725,12,163,0,3,8,1.4941025910822896,game,none,B
4605165,8,817,49,34,0,0,19,0.8894607831595926,none,none,B
4605165,9,688,78,134,0,0,14,0.8716941952090038,none,none,B
4605165,10,666,53,181,1,0,21,0.47965699414634666,none,none,B
4605165,11,816,15,69,0,0,7,2.439807195535404,game,timer,B
10370018,0,633,70,197,0,5,12,2.2961952857614922,none,timer,B
10370018,1,705,0,195,0,0,15,2.088476923595612,game,none,B
10370018,2,673,227,0,0,0,4,2.7055589579444224,none,none,B
10370018,3,896,0,4,0,0,9,2.5911306501590827,none,none,B
10370018,4,662,30,208,0,0,8,1.1330146726565808,game,none,B
10370018,5,757,64,79,0,0,12,2.037838067753974,none,none,B
10370018,6,752,59,89,0,0,13,2.224763376323619,none,none,B
10370018,7,666,192,42,1,0,13,0.5895020549476777,game,none,B
10370018,8,729,0,171,0,1,13,1.6970081475297587,none,none,B
10370018,9,802,0,98,0,0,0,1.183019484516337,none,none,B
10370018,10,642,30,228,0,0,4,0.8422288150441946,none,none,B
10370018,11,835,0,65,0,0,12,0.6434853247608858,none,none,B
10370018,12,631,88,181,0,0,11,1.8729489974131541,none,none,B
10370018,13,759,84,57,0,0,11,2.5003622304011035,social,timer,B
10370018,14,746,107,47,0,3,9,2.138132722593501,none,none,B
10370018,15,681,86,133,0,0,15,2.9082450160862585,game,none,B
10780754,0,523,0,377,0,3,3,2.7075681138946206,none,none,B
10780754,1,701,150,49,1,0,15,3.295500949905276,game,none,B
10780754,2,646,125,129,2,0,10,1.751281037052549,social,none,B
10780754,3,662,79,159,1,0,10,2.260536429900057,game,none,B
13665114,0,414,321,165,1,0,11,1.8911528154757393,none,friends,B
13665114,1,630,153,117,3,0,12,2.303761115964159,game,none,B
13665114,2,668,0,232,0,0,6,1.6125037557258348,none,none,B
13665114,3,747,153,0,0,0,12,1.3215099682237663,social,none,B
1405929,0,839,61,0,0,0,11,2.0884082455508226,none,none,B
1405929,1,782,0,118,0,1,14,1.6721031144864702,none,none,B
1405929,2,785,115,0,4,0,5,1.465273667678853,none,none,B
1405929,3,709,0,191,0,0,10,1.2644304129583999,none,none,B
1405929,4,701,78,121,0,0,16,1.6641407051976909,none,timer,B
1405929,5,900,0,0,0,0,13,2.136714309850396,none,none,B
1405929,6,740,0,160,0,1,18,2.361740810320955,game,none,B
1405929,7,718,58,124,0,0,5,2.1464520078201663,none,none,B
1405929,8,780,6,114,0,0,11,2.0083050866780763,game,none,B
1405929,9,501,34,365,0,0,1,2.8386187489570767,game,none,B
1405929,10,648,40,212,0,0,11,1.1009905398418662,none,none,B
1405929,11,900,0,0,0,0,13,2.2427352444149853,none,none,B
5349268,0,676,75,149,0,1,13,1.7063401323196303,social,timer,B
9962527,0,682,6,212,0,2,2,1.8911528154757393,social,friends,B
9962527,1,704,57,139,0,0,5,0.7658643441630097,game,none,B
9962527,2,689,31,180,0,0,17,3.0665301581622675,none,timer,B
9962527,3,670,66,164,0,0,15,2.0671580994971412,none,none,B
9962527,4,571,43,286,0,0,12,1.8230047312387432,none,timer,B
9962527,5,756,114,30,0,1,18,2.124389099760898,game,timer,B
9962527,6,596,75,229,1,0,13,2.035260874575104,none,none,B
7780198,0,651,48,201,5,3,25,3.3212055823803226,social,customizations,B
7780198,1,575,93,232,0,0,16,3.3526650386235133,none,timer,B
7780198,2,597,58,245,3,0,8,1.7765376465359133,game,none,B
7780198,3,567,196,137,0,1,10,0.5493651234368204,none,none,B
7780198,4,775,100,25,0,0,13,0.894536754183884,none,none,B
7780198,5,736,164,0,0,0,4,1.4508022040616664,none,none,B
7780198,6,783,46,71,0,0,10,2.179975273777555,none,none,B
7780198,7,693,74,133,0,0,0,1.7139026988071826,social,none,B
7780198,8,746,94,60,0,0,12,0.7359001218384948,none,none,B
7780198,9,833,0,67,0,0,10,2.030868301798884,none,none,B
7780198,10,900,0,0,0,0,19,1.342698480687064,none,none,B
7780198,11,779,121,0,0,0,13,0.049431353352978435,none,none,B
7780198,12,758,21,121,0,0,18,2.178847170109601,none,none,B
7780198,13,673,50,177,0,0,8,2.2927500520754887,video,none,B
7780198,14,642,33,225,0,4,7,1.2669373339346026,social,progress,B
7780198,15,823,77,0,0,0,15,1.3565274986794993,social,none,B
5154978,0,900,0,0,0,0,4,2.5212089898836805,none,none,B
5154978,1,657,5,238,0,0,7,1.833519785829342,none,friends,B
5154978,2,535,90,275,0,1,12,1.1694370008854356,social,timer,B
5154978,3,720,102,78,0,0,10,2.180780862072692,game,none,B
5154978,4,807,0,93,0,1,17,2.131226636782827,game,none,B
5154978,5,822,0,78,0,2,7,1.7064501938412202,social,none,B
5154978,6,848,27,25,0,4,14,1.6971792179041854,social,none,B
5154978,7,797,52,51,0,0,17,2.151678799105302,none,none,B
5154978,8,831,69,0,0,0,10,2.0375408003951128,game,none,B
5154978,9,789,111,0,5,0,8,2.933743442085545,game,timer,B
5154978,10,651,117,132,0,0,9,3.8524762739775054,none,timer,B
5154978,11,900,0,0,0,3,11,2.382398382040251,game,none,B
5154978,12,858,0,42,0,0,16,2.513152589908133,none,none,B
5154978,13,825,75,0,1,3,9,2.6220150031765215,none,customizations,B
5154978,14,678,26,196,0,0,13,1.5736490872582491,none,none,B
9300906,0,580,0,320,0,0,24,1.8596199794991535,game,none,B
9300906,1,479,0,421,0,0,14,2.549740365873494,none,none,B
9300906,2,832,68,0,0,0,14,1.6734236804041571,none,none,B
9300906,3,854,46,0,3,0,11,2.1341622785147867,none,none,B
9300906,4,655,40,205,0,0,0,3.3927413059643183,none,timer,B
9300906,5,716,15,169,5,0,12,1.6934424687532859,game,timer,B
9300906,6,615,20,265,0,0,19,2.8991425469454413,none,friends,B
9300906,7,772,111,17,0,0,5,1.9489258186466094,game,none,B
9300906,8,654,138,108,0,2,4,1.85677801069952,none,timer,B
9300906,9,707,78,115,0,0,19,1.9411888642128308,social,none,B
9300906,10,696,49,155,0,0,6,1.8911528154757393,social,timer,B
9300906,11,861,39,0,0,0,12,1.7359112977852358,social,timer,B
9300906,12,748,0,152,0,0,10,0.8834081534657374,none,none,B
9300906,13,693,0,207,0,0,13,2.706861341845233,none,none,B
9300906,14,727,66,107,0,0,12,0.6401990329238334,none,none,B
9300906,15,849,51,0,0,0,11,1.0130051750557327,none,none,B
14846434,0,537,153,210,0,0,11,1.4836512058647697,none,none,B
14846434,1,715,0,185,0,0,13,1.761983825275932,game,none,B
14846434,2,790,110,0,1,0,4,2.168370127567318,none,none,B
14846434,3,692,24,184,0,0,16,3.0226374768620214,none,none,B
14846434,4,835,28,37,1,0,2,1.4001347395489239,none,timer,B
14846434,5,660,59,181,0,0,13,2.6554558684057676,social,none,B
14846434,6,742,34,124,2,1,6,2.3560353623616748,none,none,B
14846434,7,771,0,129,0,0,13,1.517818102293981,none,none,B
14846434,8,816,84,0,0,0,2,0.2730096691049304,none,none,B
14846434,9,839,61,0,0,0,13,0.8646395726609324,game,none,B
14846434,10,653,4,243,0,1,14,1.8611826904585416,game,none,B
14846434,11,787,113,0,0,4,11,1.629029248683212,none,timer,B
14846434,12,835,34,31,0,0,12,3.0862621273494373,none,none,B
14846434,13,620,78,202,0,0,12,1.6349772025239833,none,none,B
14846434,14,747,0,153,0,0,5,1.5975313387668881,none,none,B
14846434,15,677,57,166,1,1,15,3.2540895537991434,none,timer,B
5918545,0,892,8,0,1,0,15,2.1572783001937306,none,timer,B
5918545,1,855,20,25,3,0,14,1.6502876455810445,none,none,B
5918545,2,685,66,149,0,0,22,1.9417704086981156,none,none,B
5918545,3,608,110,182,0,0,18,2.155184503077291,none,timer,B
6107934,0,789,15,96,5,0,18,2.453622167704375,game,none,B
6107934,1,593,121,186,0,0,14,3.140367242526927,none,none,B
6107934,2,806,56,38,0,5,22,1.8035288075036886,none,timer,B
6107934,3,822,35,43,0,2,6,3.097012438711718,game,none,B
6107934,4,610,81,209,0,0,17,2.160756494170991,game,none,B
13097072,0,739,16,145,0,0,13,2.4827635891372077,social,none,B
13097072,1,582,228,90,0,0,18,1.9602150953989659,none,none,B
13097072,2,739,134,27,0,0,19,1.6800518872625925,social,none,B
13097072,3,749,25,126,0,0,19,2.0461959143671424,video,none,B
13097072,4,762,29,109,0,1,7,1.179054900044957,none,none,B
13097072,5,718,31,151,0,0,15,1.16716748017698,none,none,B
3651041,0,570,0,330,0,2,11,1.8911528154757393,none,none,B
3651041,1,781,0,119,0,0,12,1.7731455586267277,none,none,B
3651041,2,665,95,140,0,0,13,2.8911620202678074,none,none,B
9263305,0,613,14,273,0,0,16,2.212696139755562,none,timer,B
9263305,1,758,0,142,0,0,11,1.5092545446865544,social,none,B
9263305,2,695,89,116,0,0,13,1.4485799479800203,game,none,B
2092986,0,869,31,0,2,0,17,1.632348996293024,none,none,B
2092986,1,731,48,121,0,0,9,2.4759596802294306,none,none,B
2092986,2,624,136,140,0,1,10,3.096049653524226,none,none,B
13004045,0,486,175,239,1,0,22,1.8911528154757393,game,none,B
13004045,1,553,125,222,0,0,6,0.7421396557721842,none,none,B
13004045,2,647,96,157,0,0,4,0.09467441563176093,none,none,B
13004045,3,700,0,200,0,0,9,0.8728281153989446,none,none,B
13004045,4,799,0,101,0,0,10,0.8740818990271564,none,none,B
11877287,0,708,39,153,0,1,14,2.370777401964606,none,timer,B
11877287,1,814,0,86,0,0,14,1.8134535820546858,social,none,B
11877287,2,698,74,128,0,0,3,3.0098706850403745,none,none,B
11877287,3,605,0,295,0,0,15,2.3708006249672042,none,none,B
11877287,4,738,150,12,0,0,15,1.0870991342654568,none,none,B
11877287,5,838,0,62,0,0,9,1.7537565811240352,video,none,B
11877287,6,603,13,284,0,2,12,3.0755174170824033,video,none,B
11877287,7,703,3,194,0,0,6,1.9406124145699528,game,none,B
11877287,8,709,120,71,5,0,2,1.5506735668992913,game,timer,B
11877287,9,851,49,0,0,0,9,1.638939805069353,game,none,B
11877287,10,639,44,217,4,0,9,3.104647507068699,social,timer,B
11877287,11,900,0,0,0,1,9,1.4547971637034207,none,none,B
11877287,12,690,120,90,0,0,6,0.33400197716797453,game,progress,B
11877287,13,649,64,187,0,0,13,1.2007366966580624,game,none,B
11877287,14,705,123,72,1,0,15,0.0,none,progress,B
11877287,15,755,104,41,0,0,0,0.8864376566284207,social,friends,B
15256068,0,879,21,0,1,1,5,1.6373887109969325,social,none,B
15256068,1,816,69,15,0,0,4,2.777219887549847,none,none,B
15256068,2,813,87,0,0,0,7,1.0250302956960728,game,none,B
15256068,3,847,14,39,0,0,2,2.0238135069094203,none,timer,B
15256068,4,701,34,165,0,0,7,1.8911528154757393,none,none,B
