Session,TimeStep,TimeFocused,TimeDiverted,TimeDistracted,NumDiverted,NumDistracted,NumNotifs,AvgFriendsPerMin,FirstDistraction,FirstDiversion,Type
178,5,900,0,0,0,0,7,0.0,none,none,A
178,6,900,0,0,0,0,13,0.0,none,none,A
178,7,900,0,0,0,0,6,0.0,none,none,A
178,8,758,0,142,0,1,8,0.0,social,none,A
179,0,886,14,0,1,0,1,0.0,none,timer,A
179,1,900,0,0,0,0,2,0.0,none,none,A
179,2,900,0,0,0,0,1,0.0,none,none,A
179,3,900,0,0,0,0,5,0.0,none,none,A
179,4,887,13,0,1,0,7,0.0,none,timer,A
180,0,881,9,10,1,1,5,0.0,video,timer,A
180,1,900,0,0,0,0,4,0.0,none,none,A
180,2,900,0,0,0,0,5,0.0,none,none,A
180,3,900,0,0,0,0,0,0.0,none,none,A
180,4,900,0,0,0,0,5,0.0,none,none,A
180,5,882,18,0,1,0,0,0.0,none,timer,A
180,6,900,0,0,0,0,13,0.0,none,none,A
180,7,900,0,0,0,0,7,0.0,none,none,A
180,8,900,0,0,0,0,10,0.0,none,none,A
180,9,900,0,0,0,0,13,0.0,none,none,A
180,10,881,19,0,1,0,8,0.0,none,progress,A
180,11,900,0,0,0,0,7,0.0,none,none,A
180,12,900,0,0,0,0,12,0.0,none,none,A
180,13,900,0,0,0,0,4,0.0,none,none,A
180,14,900,0,0,0,0,4,0.0,none,none,A
180,15,869,25,6,1,1,0,0.0,social,timer,A
181,0,859,15,26,1,1,7,0.0,social,timer,A
181,1,900,0,0,0,0,3,0.0,none,none,A
181,2,900,0,0,0,0,2,0.0,none,none,A
181,3,764,0,136,0,1,9,0.0,social,none,A
181,4,900,0,0,0,0,6,0.0,none,none,A
181,5,900,0,0,0,0,1,0.0,none,none,A
181,6,729,0,171,0,1,0,0.0,video,none,A
181,7,900,0,0,0,0,15,0.0,none,none,A
181,8,900,0,0,0,0,6,0.0,none,none,A
181,9,900,0,0,0,0,10,0.0,none,none,A
181,10,793,0,107,0,1,7,0.0,game,none,A
182,0,720,14,166,1,1,0,0.0,social,timer,A
182,1,900,0,0,0,0,10,0.0,none,none,A
182,2,900,0,0,0,0,1,0.0,none,none,A
182,3,900,0,0,0,0,1,0.0,none,none,A
182,4,900,0,0,0,0,7,0.0,none,none,A
182,5,900,0,0,0,0,1,0.0,none,none,A
182,6,900,0,0,0,0,3,1.0,none,none,A
182,7,881,19,0,1,0,1,1.0,none,timer,A
182,8,900,0,0,0,0,13,1.0,none,none,A
182,9,900,0,0,0,0,7,1.0,none,none,A
182,10,900,0,0,0,0,9,1.0,none,none,A
182,11,900,0,0,0,0,9,1.0,none,none,A
182,12,900,0,0,0,0,14,1.0,none,none,A
182,13,900,0,0,0,0,14,1.0,none,none,A
182,14,900,0,0,0,0,13,1.0,none,none,A
182,15,881,19,0,1,0,11,1.0,none,customizations,A
183,0,833,1,66,1,1,11,0.0,social,progress,A
183,1,900,0,0,0,0,15,0.0,none,none,A
183,2,900,0,0,0,0,10,0.0,none,none,A
183,3,900,0,0,0,0,9,0.0,none,none,A
183,4,900,0,0,0,0,11,0.0,none,none,A
183,5,900,0,0,0,0,3,0.0,none,none,A
183,6,900,0,0,0,0,1,0.0,none,none,A
183,7,607,0,293,0,1,1,0.0,social,none,A
184,0,896,4,0,1,0,15,0.0,none,timer,A
184,1,900,0,0,0,0,9,0.0,none,none,A
184,2,900,0,0,0,0,1,0.0,none,none,A
184,3,900,0,0,0,0,5,0.0,none,none,A
184,4,900,0,0,0,0,5,0.0,none,none,A
184,5,900,0,0,0,0,8,0.0,none,none,A
184,6,900,0,0,0,0,10,0.0,none,none,A
184,7,900,0,0,0,0,15,0.0,none,none,A
184,8,900,0,0,0,0,11,0.0,none,none,A
184,9,900,0,0,0,0,1,1.0,none,none,A
184,10,900,0,0,0,0,5,0.0,none,none,A
184,11,900,0,0,0,0,10,0.0,none,none,A
184,12,900,0,0,0,0,1,0.0,none,none,A
184,13,900,0,0,0,0,0,0.9459346373218929,none,none,A
184,14,886,14,0,1,0,6,1.0,none,progress,A
185,0,649,29,222,1,1,2,0.0,video,progress,A
185,1,900,0,0,0,0,6,0.0,none,none,A
185,2,900,0,0,0,0,12,0.0,none,none,A
185,3,900,0,0,0,0,10,0.0,none,none,A
185,4,900,0,0,0,0,15,0.0,none,none,A
185,5,893,0,7,0,1,0,0.0,social,none,A
185,6,900,0,0,0,0,0,0.0,none,none,A
185,7,900,0,0,0,0,5,0.0,none,none,A
185,8,900,0,0,0,0,6,0.0,none,none,A
185,9,900,0,0,0,0,7,0.0,none,none,A
185,10,695,0,205,0,1,11,0.0,social,none,A
185,11,900,0,0,0,0,14,0.0,none,none,A
185,12,900,0,0,0,0,0,0.0,none,none,A
185,13,900,0,0,0,0,1,0.0,none,none,A
185,14,900,0,0,0,0,3,0.0,none,none,A
185,15,818,11,71,1,1,1,0.9084689452497199,social,progress,A
186,0,900,0,0,0,0,5,0.0,none,none,A
186,1,900,0,0,0,0,4,0.0,none,none,A
186,2,900,0,0,0,0,9,0.0,none,none,A
186,3,900,0,0,0,0,0,0.0,none,none,A
186,4,900,0,0,0,0,8,0.0,none,none,A
186,5,900,0,0,0,0,15,0.0,none,none,A
186,6,900,0,0,0,0,13,0.0,none,none,A
186,7,900,0,0,0,0,4,0.0,none,none,A
186,8,900,0,0,0,0,10,0.0,none,none,A
186,9,900,0,0,0,0,2,0.0,none,none,A
186,10,900,0,0,0,0,12,0.0,none,none,A
186,11,900,0,0,0,0,9,0.0,none,none,A
186,12,900,0,0,0,0,5,0.0,none,none,A
186,13,900,0,0,0,0,15,0.0,none,none,A
187,0,732,20,148,1,1,15,1.0,social,timer,A
187,1,900,0,0,0,0,10,1.0,none,none,A
187,2,900,0,0,0,0,1,0.0396894261055653,none,none,A
187,3,900,0,0,0,0,15,0.0,none,none,A
187,4,900,0,0,0,0,14,0.0,none,none,A
187,5,900,0,0,0,0,0,1.0,none,none,A
187,6,900,0,0,0,0,8,1.0,none,none,A
187,7,900,0,0,0,0,9,1.0,none,none,A
187,8,900,0,0,0,0,6,1.0,none,none,A
187,9,900,0,0,0,0,10,1.0,none,none,A
187,10,900,0,0,0,0,5,1.0,none,none,A
187,11,900,0,0,0,0,13,1.0,none,none,A
187,12,900,0,0,0,0,3,0.08512969897432528,none,none,A
187,13,900,0,0,0,0,5,0.0,none,none,A
187,14,900,0,0,0,0,9,0.0,none,none,A
187,15,875,25,0,1,0,0,0.0,none,progress,A
188,0,838,4,58,1,1,3,0.0,game,timer,A
188,1,900,0,0,0,0,14,0.0,none,none,A
188,2,900,0,0,0,0,8,0.0,none,none,A
188,3,900,0,0,0,0,9,0.0,none,none,A
188,4,890,10,0,1,0,0,0.0,none,timer,A
188,5,900,0,0,0,0,1,0.0,none,none,A
188,6,900,0,0,0,0,3,0.0,none,none,A
188,7,847,0,53,0,1,5,0.0,social,none,A
188,8,900,0,0,0,0,8,0.0,none,none,A
188,9,899,1,0,1,0,11,0.0,none,progress,A
188,10,900,0,0,0,0,9,0.0,none,none,A
188,11,900,0,0,0,0,6,0.0,none,none,A
188,12,900,0,0,0,0,3,0.0,none,none,A
188,13,900,0,0,0,0,7,0.0,none,none,A
188,14,604,9,287,1,1,15,0.0,social,timer,A
189,0,900,0,0,0,0,9,0.0,none,none,A
189,1,900,0,0,0,0,14,0.0,none,none,A
189,2,900,0,0,0,0,11,0.0,none,none,A
189,3,900,0,0,0,0,4,0.0,none,none,A
189,4,900,0,0,0,0,8,0.0,none,none,A
189,5,900,0,0,0,0,14,0.0,none,none,A
189,6,900,0,0,0,0,15,0.0,none,none,A
189,7,900,0,0,0,0,9,0.0,none,none,A
189,8,900,0,0,0,0,2,0.0,none,none,A
189,9,900,0,0,0,0,1,0.0,none,none,A
189,10,900,0,0,0,0,3,0.0,none,none,A
189,11,900,0,0,0,0,15,0.948495461123888,none,none,A
189,12,900,0,0,0,0,0,1.0,none,none,A
189,13,900,0,0,0,0,1,1.0,none,none,A
189,14,900,0,0,0,0,3,1.0,none,none,A
189,15,900,0,0,0,0,3,0.0,none,none,A
190,0,805,6,89,1,1,2,0.0,social,progress,A
190,1,900,0,0,0,0,12,0.0,none,none,A
190,2,900,0,0,0,0,2,0.0,none,none,A
190,3,878,22,0,1,0,2,0.0,none,timer,A
190,4,900,0,0,0,0,9,0.0,none,none,A
190,5,900,0,0,0,0,8,0.0,none,none,A
190,6,900,0,0,0,0,1,0.0,none,none,A
190,7,896,4,0,1,0,14,0.0,none,timer,A
190,8,900,0,0,0,0,6,0.0,none,none,A
190,9,900,0,0,0,0,3,0.0,none,none,A
190,10,900,0,0,0,0,15,0.0,none,none,A
190,11,880,20,0,1,0,12,0.0,none,progress,A
191,0,613,0,287,0,1,5,0.0,social,none,A
191,1,900,0,0,0,0,3,0.0,none,none,A
191,2,900,0,0,0,0,2,0.0,none,none,A
191,3,900,0,0,0,0,9,0.0,none,none,A
191,4,900,0,0,0,0,14,0.0,none,none,A
191,5,900,0,0,0,0,8,0.0,none,none,A
191,6,900,0,0,0,0,4,0.0,none,none,A
191,7,760,0,140,0,1,12,0.0,social,none,A
191,8,900,0,0,0,0,2,0.0,none,none,A
191,9,900,0,0,0,0,6,0.9238437944554612,none,none,A
191,10,900,0,0,0,0,1,1.0,none,none,A
191,11,900,0,0,0,0,6,1.0,none,none,A
191,12,900,0,0,0,0,7,1.0,none,none,A
191,13,900,0,0,0,0,12,1.0,none,none,A
191,14,874,0,26,0,1,5,1.0,social,none,A
192,0,796,0,104,0,1,11,0.0,game,none,A
192,1,900,0,0,0,0,15,0.0,none,none,A
192,2,900,0,0,0,0,14,0.0,none,none,A
192,3,900,0,0,0,0,5,0.0,none,none,A
192,4,900,0,0,0,0,13,0.0,none,none,A
192,5,900,0,0,0,0,1,0.0,none,none,A
192,6,900,0,0,0,0,6,0.0,none,none,A
192,7,900,0,0,0,0,6,0.0,none,none,A
192,8,900,0,0,0,0,2,0.0,none,none,A
192,9,900,0,0,0,0,1,0.0,none,none,A
192,10,900,0,0,0,0,5,0.0,none,none,A
192,11,900,0,0,0,0,15,0.0,none,none,A
192,12,900,0,0,0,0,14,0.0,none,none,A
192,13,900,0,0,0,0,0,0.0,none,none,A
192,14,900,0,0,0,0,10,0.0,none,none,A
192,15,632,0,268,0,1,8,0.0,social,none,A
193,0,900,0,0,0,0,12,0.0,none,none,A
193,1,900,0,0,0,0,9,0.0,none,none,A
193,2,900,0,0,0,0,0,0.0,none,none,A
194,0,794,18,88,1,1,11,0.0,social,progress,A
194,1,900,0,0,0,0,11,0.0,none,none,A
194,2,900,0,0,0,0,2,1.0,none,none,A
194,3,900,0,0,0,0,1,1.0,none,none,A
194,4,900,0,0,0,0,12,1.0,none,none,A
194,5,900,0,0,0,0,7,1.0,none,none,A
194,6,900,0,0,0,0,11,1.0,none,none,A
194,7,900,0,0,0,0,8,1.0,none,none,A
194,8,900,0,0,0,0,11,1.0,none,none,A
194,9,900,0,0,0,0,2,1.0,none,none,A
194,10,900,0,0,0,0,7,0.0,none,none,A
194,11,900,0,0,0,0,2,0.0,none,none,A
194,12,887,13,0,1,0,4,0.0,none,timer,A
195,0,631,25,244,1,1,11,3.0,game,customizations,A
195,1,900,0,0,0,0,14,3.0,none,none,A
195,2,900,0,0,0,0,8,3.0,none,none,A
195,3,890,10,0,1,0,14,3.0,none,timer,A
195,4,900,0,0,0,0,10,3.0,none,none,A
195,5,900,0,0,0,0,11,3.0,none,none,A
195,6,900,0,0,0,0,11,3.0,none,none,A
195,7,896,4,0,1,0,2,3.0,none,timer,A
195,8,900,0,0,0,0,9,1.0,none,none,A
195,9,900,0,0,0,0,14,2.0,none,none,A
195,10,900,0,0,0,0,11,2.0,none,none,A
195,11,722,20,158,1,1,15,2.0,social,timer,A
196,0,895,5,0,1,0,12,0.0,none,progress,A
196,1,900,0,0,0,0,5,0.0,none,none,A
196,2,900,0,0,0,0,7,0.0,none,none,A
196,3,900,0,0,0,0,2,0.0,none,none,A
196,4,900,0,0,0,0,6,0.0,none,none,A
196,5,900,0,0,0,0,11,0.0,none,none,A
196,6,896,4,0,1,0,13,0.0,none,timer,A
196,7,900,0,0,0,0,15,0.0,none,none,A
196,8,900,0,0,0,0,9,0.0,none,none,A
196,9,900,0,0,0,0,1,0.0,none,none,A
196,10,900,0,0,0,0,15,0.0,none,none,A
196,11,900,0,0,0,0,12,0.0,none,none,A
196,12,899,1,0,1,0,14,0.0,none,progress,A
197,0,622,0,278,0,1,0,0.0,social,none,A
197,1,900,0,0,0,0,15,0.0,none,none,A
197,2,900,0,0,0,0,11,0.0,none,none,A
197,3,900,0,0,0,0,4,0.0,none,none,A
197,4,900,0,0,0,0,3,0.9060114308296873,none,none,A
197,5,900,0,0,0,0,14,1.0,none,none,A
197,6,900,0,0,0,0,8,1.0,none,none,A
197,7,884,0,16,0,1,15,0.052698266068241864,social,none,A
197,8,900,0,0,0,0,3,0.0,none,none,A
197,9,900,0,0,0,0,7,0.0,none,none,A
197,10,900,0,0,0,0,0,0.0,none,none,A
197,11,900,0,0,0,0,8,0.0,none,none,A
197,12,900,0,0,0,0,11,0.0,none,none,A
197,13,900,0,0,0,0,10,0.0,none,none,A
197,14,900,0,0,0,0,3,0.0,none,none,A
197,15,660,0,240,0,1,9,0.0,social,none,A
198,0,695,0,205,0,1,1,0.0,social,none,A
198,1,900,0,0,0,0,15,0.0,none,none,A
198,2,900,0,0,0,0,13,0.0,none,none,A
198,3,900,0,0,0,0,8,0.0,none,none,A
198,4,900,0,0,0,0,8,0.0,none,none,A
198,5,900,0,0,0,0,1,0.0,none,none,A
198,6,890,0,10,0,1,15,0.0,social,none,A
198,7,900,0,0,0,0,1,0.0,none,none,A
198,8,900,0,0,0,0,0,0.0,none,none,A
198,9,900,0,0,0,0,1,1.0,none,none,A
198,10,900,0,0,0,0,12,1.0,none,none,A
198,11,900,0,0,0,0,4,1.0,none,none,A
198,12,714,0,186,0,1,13,1.0,social,none,A
199,0,722,10,168,1,1,0,0.0,social,timer,A
199,1,900,0,0,0,0,12,0.0,none,none,A
199,2,900,0,0,0,0,14,0.0,none,none,A
199,3,900,0,0,0,0,0,0.0,none,none,A
199,4,900,0,0,0,0,8,0.0,none,none,A
199,5,900,0,0,0,0,3,0.0,none,none,A
199,6,900,0,0,0,0,15,0.0,none,none,A
199,7,900,0,0,0,0,3,0.0,none,none,A
199,8,900,0,0,0,0,1,0.0,none,none,A
199,9,900,0,0,0,0,6,0.0,none,none,A
199,10,900,0,0,0,0,13,0.0,none,none,A
199,11,900,0,0,0,0,13,0.0,none,none,A
199,12,900,0,0,0,0,13,0.0,none,none,A
199,13,900,0,0,0,0,15,0.0,none,none,A
199,14,900,0,0,0,0,9,0.0,none,none,A
199,15,900,0,0,0,0,15,0.0,none,none,A
200,0,900,0,0,0,0,4,1.0,none,none,B
200,1,900,0,0,0,0,5,1.0,none,none,B
200,2,900,0,0,0,0,27,1.0,none,none,B
200,3,900,0,0,0,0,10,1.0,none,none,B
200,4,744,0,156,0,1,1,1.959982354156069,game,none,B
201,0,900,0,0,0,0,18,1.0,none,none,B
202,0,900,0,0,0,0,11,4.0,none,none,B
203,0,900,0,0,0,0,2,2.001408308345271,none,none,B
203,1,681,219,0,1,0,6,2.0,none,timer,B
203,2,900,0,0,0,0,2,2.0,none,none,B
203,3,900,0,0,0,0,3,2.0,none,none,B
203,4,900,0,0,0,0,11,2.0,none,none,B
203,5,900,0,0,0,0,24,2.0,none,none,B
203,6,900,0,0,0,0,6,2.0,none,none,B
204,0,900,0,0,0,0,6,4.0,none,none,B
204,1,900,0,0,0,0,20,4.0,none,none,B
204,2,900,0,0,0,0,19,4.0,none,none,B
204,3,900,0,0,0,0,21,2.943450000697176,none,none,B
204,4,900,0,0,0,0,6,3.0,none,none,B
204,5,900,0,0,0,0,27,3.0,none,none,B
204,6,900,0,0,0,0,21,3.0,none,none,B
204,7,900,0,0,0,0,10,3.0,none,none,B
204,8,900,0,0,0,0,25,2.0341939713086434,none,none,B
204,9,900,0,0,0,0,0,2.0,none,none,B
204,10,900,0,0,0,0,4,2.9186943914552304,none,none,B
204,11,900,0,0,0,0,23,3.0,none,none,B
204,12,900,0,0,0,0,24,3.0,none,none,B
205,0,900,0,0,0,0,18,2.9112576544773296,none,none,B
205,1,900,0,0,0,0,10,3.0,none,none,B
205,2,900,0,0,0,0,7,4.0,none,none,B
205,3,900,0,0,0,0,2,4.0,none,none,B
205,4,900,0,0,0,0,9,4.0,none,none,B
205,5,900,0,0,0,0,20,4.0,none,none,B
205,6,900,0,0,0,0,5,4.0,none,none,B
205,7,900,0,0,0,0,24,4.0,none,none,B
206,0,900,0,0,0,0,7,2.0,none,none,B
206,1,847,0,53,0,1,29,2.0,game,none,B
206,2,900,0,0,0,0,15,2.0,none,none,B
206,3,900,0,0,0,0,27,2.0,none,none,B
206,4,782,118,0,1,0,2,2.0,none,progress,B
206,5,900,0,0,0,0,1,2.0,none,none,B
206,6,900,0,0,0,0,14,2.0,none,none,B
206,7,900,0,0,0,0,12,2.0,none,none,B
206,8,900,0,0,0,0,9,2.0,none,none,B
206,9,900,0,0,0,0,22,2.0,none,none,B
206,10,900,0,0,0,0,6,2.0,none,none,B
206,11,900,0,0,0,0,10,3.0145308452027364,none,none,B
207,0,900,0,0,0,0,15,1.0,none,none,B
207,1,900,0,0,0,0,20,1.0,none,none,B
207,2,900,0,0,0,0,26,1.0,none,none,B
207,3,900,0,0,0,0,23,1.0,none,none,B
207,4,900,0,0,0,0,15,2.0684941122562903,none,none,B
207,5,608,0,292,0,1,9,2.0,social,none,B
207,6,900,0,0,0,0,3,2.0,none,none,B
207,7,900,0,0,0,0,24,2.0,none,none,B
207,8,900,0,0,0,0,23,2.0,none,none,B
207,9,718,182,0,1,0,27,2.0,none,customizations,B
207,10,900,0,0,0,0,30,2.0,none,none,B
207,11,900,0,0,0,0,27,2.0,none,none,B
207,12,900,0,0,0,0,23,2.9536128637440435,none,none,B
207,13,900,0,0,0,0,30,3.0,none,none,B
207,14,900,0,0,0,0,27,3.0,none,none,B
207,15,900,0,0,0,0,30,3.0,none,none,B
208,0,900,0,0,0,0,2,3.0,none,none,B
209,0,900,0,0,0,0,27,3.0,none,none,B
209,1,900,0,0,0,0,6,3.0,none,none,B
209,2,900,0,0,0,0,6,1.9083973086651775,none,none,B
209,3,900,0,0,0,0,14,2.0,none,none,B
209,4,900,0,0,0,0,29,2.0,none,none,B
209,5,827,0,73,0,1,13,2.0,video,none,B
209,6,900,0,0,0,0,0,2.0,none,none,B
210,0,835,0,65,0,1,18,3.0,social,none,B
210,1,900,0,0,0,0,14,3.0,none,none,B
210,2,900,0,0,0,0,15,3.0,none,none,B
210,3,900,0,0,0,0,6,3.9821405428425134,none,none,B
210,4,900,0,0,0,0,23,4.0,none,none,B
210,5,874,26,0,1,0,5,4.0,none,friends,B
210,6,900,0,0,0,0,7,3.0723045320509126,none,none,B
210,7,711,0,189,0,1,20,3.0,social,none,B
210,8,900,0,0,0,0,6,3.0,none,none,B
210,9,900,0,0,0,0,26,3.0,none,none,B
210,10,900,0,0,0,0,3,3.0,none,none,B
211,0,900,0,0,0,0,8,4.0,none,none,B
211,1,900,0,0,0,0,21,4.0,none,none,B
211,2,900,0,0,0,0,8,4.0,none,none,B
211,3,900,0,0,0,0,0,4.0,none,none,B
211,4,900,0,0,0,0,6,4.0,none,none,B
211,5,900,0,0,0,0,25,4.0,none,none,B
211,6,900,0,0,0,0,24,4.0,none,none,B
211,7,900,0,0,0,0,14,4.0,none,none,B
211,8,900,0,0,0,0,30,4.0,none,none,B
211,9,900,0,0,0,0,13,4.0,none,none,B
211,10,900,0,0,0,0,20,4.0,none,none,B
211,11,900,0,0,0,0,18,4.0,none,none,B
211,12,900,0,0,0,0,18,4.0,none,none,B
211,13,900,0,0,0,0,20,4.0,none,none,B
211,14,900,0,0,0,0,5,4.0,none,none,B
212,0,900,0,0,0,0,12,2.0,none,none,B
212,1,722,178,0,1,0,29,2.0,none,friends,B
212,2,900,0,0,0,0,23,2.0,none,none,B
212,3,900,0,0,0,0,27,2.0,none,none,B
212,4,900,0,0,0,0,14,2.0067860332165828,none,none,B
212,5,900,0,0,0,0,4,2.0,none,none,B
212,6,900,0,0,0,0,7,3.0739109447084187,none,none,B
212,7,755,145,0,1,0,24,3.0,none,friends,B
212,8,900,0,0,0,0,9,3.0,none,none,B
212,9,900,0,0,0,0,21,3.0,none,none,B
212,10,722,178,0,1,0,12,3.0,none,customizations,B
212,11,900,0,0,0,0,27,2.012865759988621,none,none,B
212,12,900,0,0,0,0,12,1.0187247524462408,none,none,B
212,13,900,0,0,0,0,1,1.0,none,none,B
212,14,720,180,0,1,0,2,1.0,none,friends,B
212,15,740,0,160,0,1,28,1.0,social,none,B
213,0,858,0,42,0,1,0,1.0,social,none,B
213,1,900,0,0,0,0,1,1.0,none,none,B
213,2,704,0,196,0,1,22,2.0288596495300704,social,none,B
213,3,832,0,68,0,1,14,2.0,video,none,B
214,0,900,0,0,0,0,7,3.0,none,none,B
214,1,804,96,0,1,0,2,3.0,none,progress,B
214,2,900,0,0,0,0,12,3.0,none,none,B
215,0,900,0,0,0,0,5,3.0,none,none,B
215,1,900,0,0,0,0,12,3.0,none,none,B
215,2,900,0,0,0,0,14,3.0,none,none,B
215,3,900,0,0,0,0,11,3.0,none,none,B
215,4,900,0,0,0,0,28,3.0,none,none,B
215,5,900,0,0,0,0,16,3.0,none,none,B
215,6,900,0,0,0,0,15,3.0,none,none,B
215,7,900,0,0,0,0,25,3.0,none,none,B
215,8,900,0,0,0,0,29,3.0,none,none,B
215,9,900,0,0,0,0,11,3.0,none,none,B
215,10,900,0,0,0,0,14,3.0,none,none,B
216,0,900,0,0,0,0,20,1.0,none,none,B
216,1,900,0,0,0,0,30,1.0,none,none,B
216,2,900,0,0,0,0,12,1.0,none,none,B
216,3,900,0,0,0,0,13,1.0,none,none,B
216,4,900,0,0,0,0,10,1.0,none,none,B
217,0,900,0,0,0,0,6,3.0,none,none,B
217,1,900,0,0,0,0,14,3.0,none,none,B
217,2,900,0,0,0,0,17,3.0,none,none,B
217,3,790,110,0,1,0,3,3.0,none,progress,B
217,4,900,0,0,0,0,27,3.0,none,none,B
217,5,900,0,0,0,0,29,3.0,none,none,B
217,6,609,0,291,0,1,16,3.0,social,none,B
217,7,659,0,241,0,1,23,3.0,video,none,B
217,8,900,0,0,0,0,16,2.066441449009982,none,none,B
218,0,900,0,0,0,0,8,3.0,none,none,B
218,1,900,0,0,0,0,21,3.0,none,none,B
218,2,900,0,0,0,0,9,3.0,none,none,B
218,3,900,0,0,0,0,5,3.0,none,none,B
218,4,900,0,0,0,0,24,3.0,none,none,B
218,5,900,0,0,0,0,18,3.0,none,none,B
218,6,900,0,0,0,0,29,3.0,none,none,B
218,7,900,0,0,0,0,12,3.0,none,none,B
218,8,900,0,0,0,0,7,3.0,none,none,B
218,9,900,0,0,0,0,7,3.0,none,none,B
218,10,900,0,0,0,0,30,3.0,none,none,B
218,11,900,0,0,0,0,13,3.0,none,none,B
218,12,900,0,0,0,0,16,3.0,none,none,B
218,13,900,0,0,0,0,9,3.0,none,none,B
218,14,900,0,0,0,0,16,4.0,none,none,B
219,0,900,0,0,0,0,14,3.0,none,none,B
219,1,900,0,0,0,0,13,3.0,none,none,B
219,2,900,0,0,0,0,22,3.0,none,none,B
219,3,900,0,0,0,0,14,3.0,none,none,B
219,4,900,0,0,0,0,19,3.0,none,none,B
219,5,900,0,0,0,0,19,3.0,none,none,B
219,6,900,0,0,0,0,1,3.9454302386465994,none,none,B
219,7,900,0,0,0,0,19,4.0,none,none,B
219,8,900,0,0,0,0,10,4.0,none,none,B
219,9,900,0,0,0,0,15,4.0,none,none,B
219,10,900,0,0,0,0,3,4.0,none,none,B
220,0,624,276,0,1,0,6,2.0,none,friends,B
220,1,900,0,0,0,0,21,1.0860043755823718,none,none,B
220,2,900,0,0,0,0,19,1.0,none,none,B
220,3,900,0,0,0,0,10,2.006425680046655,none,none,B
220,4,900,0,0,0,0,24,2.0,none,none,B
220,5,900,0,0,0,0,10,2.0,none,none,B
220,6,900,0,0,0,0,21,1.0309212227308786,none,none,B
220,7,900,0,0,0,0,1,1.0,none,none,B
221,0,900,0,0,0,0,5,4.0,none,none,B
221,1,900,0,0,0,0,23,4.0,none,none,B
221,2,900,0,0,0,0,0,4.0,none,none,B
221,3,836,64,0,1,0,14,2.9654492558336107,none,friends,B
222,0,900,0,0,0,0,29,1.0,none,none,B
222,1,900,0,0,0,0,20,2.0228229189934486,none,none,B
222,2,900,0,0,0,0,26,2.0,none,none,B
222,3,900,0,0,0,0,18,2.0,none,none,B
222,4,900,0,0,0,0,20,2.0,none,none,B
222,5,900,0,0,0,0,6,0.9502262631177727,none,none,B
222,6,900,0,0,0,0,23,1.0,none,none,B
222,7,627,0,273,0,1,5,2.005204484508176,video,none,B
222,8,900,0,0,0,0,15,2.0,none,none,B
222,9,644,0,256,0,1,26,2.0,social,none,B
222,10,767,0,133,0,1,19,2.0,social,none,B
223,0,900,0,0,0,0,7,2.019727647315342,none,none,B
223,1,900,0,0,0,0,14,2.0,none,none,B
223,2,802,0,98,0,1,24,2.0,social,none,B
223,3,900,0,0,0,0,0,2.0,none,none,B
223,4,900,0,0,0,0,18,2.0,none,none,B
223,5,900,0,0,0,0,0,2.0,none,none,B
223,6,900,0,0,0,0,17,2.0,none,none,B
223,7,871,0,29,0,1,13,2.0,social,none,B
223,8,900,0,0,0,0,8,2.0,none,none,B
223,9,900,0,0,0,0,20,2.0,none,none,B
223,10,900,0,0,0,0,13,2.0,none,none,B
223,11,900,0,0,0,0,19,2.0,none,none,B
223,12,900,0,0,0,0,19,2.0,none,none,B
223,13,725,0,175,0,1,15,0.9982258967963911,game,none,B
223,14,900,0,0,0,0,23,1.0,none,none,B
223,15,404,262,234,1,1,9,1.9868513397983845,game,customizations,B
224,0,900,0,0,0,0,27,4.0,none,none,B
224,1,900,0,0,0,0,8,4.0,none,none,B
224,2,900,0,0,0,0,20,4.0,none,none,B
224,3,811,0,89,0,1,6,4.0,video,none,B
224,4,900,0,0,0,0,20,4.0,none,none,B
224,5,900,0,0,0,0,17,3.053818181451673,none,none,B
224,6,900,0,0,0,0,10,3.0,none,none,B
224,7,900,0,0,0,0,18,3.0,none,none,B
224,8,900,0,0,0,0,21,3.0,none,none,B
224,9,617,0,283,0,1,13,3.0,social,none,B
224,10,675,225,0,1,0,28,3.0,none,timer,B
224,11,900,0,0,0,0,27,3.0,none,none,B
224,12,617,0,283,0,1,4,3.0,social,none,B
225,0,900,0,0,0,0,29,2.0,none,none,B
225,1,900,0,0,0,0,1,2.0,none,none,B
225,2,900,0,0,0,0,16,2.0,none,none,B
225,3,802,98,0,1,0,4,2.0,none,progress,B
225,4,900,0,0,0,0,20,2.0,none,none,B
225,5,667,0,233,0,1,17,2.0,social,none,B
225,6,900,0,0,0,0,14,2.0,none,none,B
225,7,900,0,0,0,0,18,2.0,none,none,B
225,8,900,0,0,0,0,17,2.0,none,none,B
225,9,900,0,0,0,0,13,2.0,none,none,B
226,0,900,0,0,0,0,22,4.0,none,none,B
226,1,900,0,0,0,0,18,4.0,none,none,B
226,2,900,0,0,0,0,15,4.0,none,none,B
226,3,900,0,0,0,0,12,4.0,none,none,B
226,4,900,0,0,0,0,23,4.0,none,none,B
227,0,900,0,0,0,0,12,1.9510134556950909,none,none,B
228,0,900,0,0,0,0,5,4.0,none,none,B
228,1,900,0,0,0,0,10,4.0,none,none,B
228,2,642,258,0,1,0,10,4.0,none,timer,B
228,3,900,0,0,0,0,26,4.0,none,none,B
228,4,900,0,0,0,0,18,4.0,none,none,B
